DATE,MSCI,LOW_VOL,MOM,VIX,CS,GDP,IR,CPI,Liquidity,PUT/CALL,Crude Oil
2021-12-19,9510.278571428571,4634.182857142857,3810.068571428572,20.967142857142854,187.16428142857143,-2.9320433440592404,1.4185752530000002,6.808999999999999,-0.0014285714285714299,0.5814285714285713,71.12142857142858
2021-12-26,9598.472857142857,4650.465714285714,3849.1542857142854,19.192857142857147,185.09571,-2.9320433440592404,1.4723459822857143,6.808999999999999,9.912705577010326e-19,0.4842857142857144,72.46714285714287
2022-01-02,9768.332857142857,4725.501428571429,3925.3199999999997,17.30857142857143,186.18142142857144,1.0073400681682585,1.5063514879999997,6.9064571428571435,0.012857142857142857,0.5142857142857142,75.81857142857143
2022-01-09,9665.565714285714,4649.537142857143,3839.657142857143,18.44714285714286,176.67428714285714,6.259851284471589,1.7124882768571432,7.0364,-0.09714285714285713,0.5485714285714285,78.1542857142857
2022-01-16,9608.884285714286,4587.041428571428,3787.305714285714,19.044285714285714,175.50571142857143,6.259851284471589,1.7564484392857143,7.0364,-0.08428571428571428,0.5728571428571428,82.23857142857142
2022-01-23,9299.565714285714,4505.398571428571,3626.0014285714287,25.424285714285713,178.44142285714287,6.259851284471589,1.800058722285714,7.0364,-0.07285714285714286,0.6842857142857143,85.50428571428571
2022-01-30,9031.607142857143,4405.648571428572,3496.4814285714288,29.49857142857143,188.23286,6.259851284471589,1.7872947115714286,7.0364,-0.018571428571428576,0.6714285714285714,86.18999999999998
2022-02-06,9275.869999999999,4483.101428571429,3644.9257142857136,23.27,187.9714342857143,6.259851284471589,1.8421927518571428,7.4798800000000005,0.02428571428571429,0.5942857142857143,90.25857142857141
2022-02-13,9264.884285714286,4467.7071428571435,3645.578571428571,24.321428571428573,194.36142857142855,6.259851284471589,1.9516226052857142,7.4798800000000005,-0.004285714285714286,0.5657142857142857,91.36000000000001
2022-02-20,9103.715714285714,4402.6728571428575,3557.53,27.09714285714286,207.8657285714286,6.259851284471589,1.973745806,7.4798800000000005,0.021428571428571432,0.66,92.30857142857141
2022-02-27,8932.56,4360.727142857143,3479.871428571429,28.66714285714286,219.61428999999998,6.259851284471589,1.9581593104285713,7.4798800000000005,0.11285714285714286,0.6171428571428571,91.87142857142858
2022-03-06,8859.671428571428,4416.014285714286,3465.5185714285712,31.518571428571423,232.70999285714288,6.259851284471589,1.7802632537142853,7.87106,0.2057142857142857,0.5914285714285714,109.2057142857143
2022-03-13,8597.944285714284,4354.311428571428,3351.328571428571,32.35857142857143,231.17715142857142,6.259851284471589,1.9333686829999996,7.87106,0.3814285714285715,0.6014285714285714,112.25857142857144
2022-03-20,8926.862857142858,4461.791428571429,3506.018571428572,26.50714285714286,225.77998714285715,6.259851284471589,2.154349599428571,7.87106,0.29714285714285715,0.5428571428571429,101.65285714285714
2022-03-27,9193.352857142856,4530.925714285714,3658.7628571428577,22.02,194.9842842857143,6.259851284471589,2.393565790714286,7.87106,0.20428571428571426,0.4857142857142857,113.2642857142857
2022-04-03,9303.755714285713,4605.061428571427,3710.087142857143,19.615714285714287,193.04286714285715,6.259851284471589,2.3837333745714284,8.254710857142856,0.2057142857142857,0.5142857142857142,102.30142857142856
2022-04-10,9178.289999999999,4651.765714285715,3622.097142857143,20.96142857142857,173.0414257142857,6.259851284471589,2.6139049188571426,8.542449,0.16999999999999998,0.5671428571428571,98.89714285714285
2022-04-17,8992.384285714286,4612.504285714286,3504.797142857143,23.035714285714285,187.5042914285714,6.259851284471589,2.787128584428572,8.542449,0.1657142857142857,0.5114285714285715,103.84857142857143
2022-04-24,8900.827142857142,4548.21,3461.344285714286,24.452857142857145,190.34714428571425,6.259851284471589,2.8894881522857148,8.542449,0.18285714285714286,0.7000000000000001,103.36
2022-05-01,8559.084285714285,4411.382857142858,3296.938571428572,31.761428571428574,201.62570571428571,6.259851284471589,2.8564563477142855,8.461360714285714,0.29000000000000004,0.7257142857142859,103.09857142857143
2022-05-08,8475.625714285716,4331.221428571429,3279.4028571428576,29.825714285714287,202.3143,6.259851284471589,3.043177196142857,8.25864,0.3485714285714286,0.6514285714285714,107.56571428571428
2022-05-15,8135.645714285715,4224.328571428572,3102.6971428571437,31.240000000000006,217.70999428571426,6.259851284471589,2.9355279719999996,8.25864,0.44571428571428573,0.7242857142857143,106.5942857142857
2022-05-22,8131.891428571428,4210.022857142858,3090.29,28.881428571428575,234.96714428571426,6.259851284471589,2.847530331,8.25864,0.39571428571428574,0.7657142857142857,112.58428571428571
2022-05-29,8357.588571428572,4315.927142857143,3192.830000000001,27.279999999999998,230.6114342857143,6.259851284471589,2.758235011857143,8.25864,0.4471428571428572,0.5842857142857143,112.81285714285711
2022-06-05,8487.855714285713,4327.994285714286,3265.5185714285717,25.358571428571427,210.93000714285716,6.259851284471589,2.885009084285714,8.535377142857142,0.2942857142857143,0.6757142857142858,116.92571428571429
2022-06-12,8271.67,4224.664285714286,3209.218571428572,26.055714285714288,200.78714714285712,6.259851284471589,3.0776108672857143,8.5815,0.2542857142857143,0.7314285714285713,120.50571428571426
